Entidad,Nombre_Banco,Periodo,Activo,Disponibilidades,Disponibilidades en pesos,Caja $,BCRA $,Disponibilidades en ME,Caja ME,BCRA ME,Titulos públicos y privados,Titulos públicos y privados en pesos,Titulos públicos y privados en ME,Letras y Notas BCRA,Prestamos,Prestamos totales,Volumen de Negocio,Prestamos en pesos,Prestamos en ME,Prestamos sector publico no fcro pesos,Prestamos sector publico no fcro ME,Prestamos sector privado no fcro pesos,Prestamos privado no fcro ME,OCIF,Prestamos Comerciales,Propiedad Planta y Equipo,Créditos diversos,Participación en otras sociedades,Activos Intangibles,PPI Deudoras,Pasivo,Depositos,Depositos en pesos,Depositos a la vista $,Depositos a plazo $,Depositos en ME,Depositos a la vista en ME,Depositos a plazo ME,OOIF,PN,Capital social,PN FINAL,Reserva Legal,Previsiones,Ingresos financieros,Egresos financieros,Ingresos por servicios,Egresos por servicios,Gastos de Administracion,Cargo por Incobrabilidad,Utilidades diversas,Perdidas diversas,Gastos de Personal,Utilidad neta
83,BANCO DEL CHUBUT S.A.,201701,14173719,5013794,1818067,757777,1060290,3195727,66696,3065754,991077,938649,52428,0,5849223,5849223,16936541,5699639,149584,18777,0,5450862,149584,1532165,1615731,61150,445635,59756,39306,12476,12543895,11087649,7873224,4676518,2159367,3214425,254532,355818,1013271,1585702,229128,1629824,230258,-160958,175709,41397,36623,6799,100562,15756,21037,952,85362,44122
83,BANCO DEL CHUBUT S.A.,201702,15577171,4315578,1661739,754836,906903,2653839,72172,2501758,2016087,1964400,51687,0,5846277,5846277,17228699,5702416,143861,19859,0,5575282,143861,2553410,1591453,67402,506658,60605,38001,12268,13922739,11388106,8729681,3605580,2212619,2658425,244897,352567,2039933,1585702,229128,1654432,230258,-164489,327740,79351,68143,11879,202084,26104,31589,2215,171018,68730
83,BANCO DEL CHUBUT S.A.,201703,14782526,4022371,1589836,816668,773168,2432535,74940,2220046,1824693,1773913,50780,0,5723459,5723459,16479962,5585473,137986,20949,0,5504522,137986,2404473,1572426,66746,473790,61482,36883,10228,13086749,10738202,8376059,4708569,2251212,2362143,235135,355889,1856064,1585702,229128,1695777,230258,-170987,506551,121825,104170,19914,302509,39258,43973,3887,255516,110075
83,BANCO DEL CHUBUT S.A.,201704,16474893,4401868,1277410,750851,526559,3124458,69343,2937631,2435515,2383948,51567,0,5766255,5766255,17553735,5597243,169012,22500,387,5557719,168625,3067551,1574708,65983,467210,62330,40144,11528,14744447,11773597,8688093,4834690,2326392,3085504,253682,367141,2463536,1581580,229128,1730446,299342,-172939,687546,164972,137485,27689,406419,47687,55081,5603,342589,148866
83,BANCO DEL CHUBUT S.A.,201705,15366086,4763939,1697568,736030,961538,3066371,59381,2877021,1619925,1565478,54447,0,6150859,6150859,17840213,5996278,154581,23840,29,5867438,154552,2173079,1660544,66341,313800,63242,40217,12138,13587884,11668097,8631861,3949726,2390163,3036236,271537,398504,1544158,1581663,229128,1778202,299342,-182303,894848,211166,171279,36333,518083,62053,66063,7000,436869,196539
83,BANCO DEL CHUBUT S.A.,201706,15854675,5186196,1852601,858574,994027,3333595,70071,3133446,1371823,1320145,51678,0,6663924,6663924,19057982,6489283,174641,25720,0,6075563,174641,1941001,1880784,67877,357935,54266,38715,10393,14026656,12370150,9035345,5385843,2407246,3334805,282378,424459,1301240,1581663,229128,1828019,299342,-182296,1092228,256716,208770,43136,622671,67824,75786,10627,524995,246356
83,BANCO DEL CHUBUT S.A.,201707,16256534,4689846,1343962,548104,795858,3345884,52304,3148518,1641816,1585296,56520,0,7140216,7140216,19615895,6892798,247418,26808,48,6350990,167855,2066098,1947121,67273,381663,54440,37709,11657,14375755,12531529,9064733,4233728,2438974,3466796,343843,472838,1447941,1581663,229128,1880779,299342,-189187,1309611,302489,243898,49939,729363,80888,87122,22472,615347,299116
83,BANCO DEL CHUBUT S.A.,201708,14310861,4700125,1667064,805097,861967,3033061,90537,2885997,452595,404129,48466,0,7495447,7495447,19107538,7177252,318195,27745,0,6514506,239894,901986,2064273,66453,428327,55446,36391,12140,12384471,11666790,8430726,4113132,2510752,3236064,339355,485691,239992,1581663,229128,1926390,299342,-196712,1503721,349670,282948,59132,834610,91624,95893,23407,705744,344727
83,BANCO DEL CHUBUT S.A.,201709,15602975,4560992,1325807,635241,690566,3235185,93123,3082541,1130953,1084926,46027,0,7525434,7525434,19598341,7227621,297813,29152,0,6708156,176308,1598986,2154258,69753,450873,55639,35420,9863,13629754,12171371,8741836,4133098,2565704,3429535,346984,500083,948901,1581663,229128,1973221,299342,-205798,1698850,397080,321069,66871,940542,109654,112132,24773,795894,391558
83,BANCO DEL CHUBUT S.A.,201710,15501368,5147943,1816801,1157676,659125,3331142,71395,3176971,846578,798994,47584,0,7308609,7308609,19469466,7077858,230751,31142,0,6826684,168789,1374758,2174191,69580,487775,55104,34034,11791,13476186,12195967,8771472,4230807,2561705,3424495,504906,480244,724208,1581663,229128,2025182,299342,-210982,1905785,446142,358130,73917,1048486,117540,122648,27497,885874,443519
83,BANCO DEL CHUBUT S.A.,201711,14707345,5482991,2325599,1010535,1315064,3157392,56497,3034429,301179,254120,47059,0,7317588,7317588,18990340,7115580,202008,33300,0,7082248,141111,774485,2297413,68595,502448,53018,32699,12205,12639306,11713020,8431378,4304788,2634244,3281642,517046,455498,336417,1581663,229128,2068039,299342,-212821,2094891,494125,396078,83766,1150800,121746,126942,28417,972071,486376
83,BANCO DEL CHUBUT S.A.,201712,16089040,5292663,1484674,1182548,302126,3807989,85507,3636383,1073331,1026291,47040,0,7551136,7551136,20144390,7443132,108004,34827,0,7182942,70377,1288082,2154127,70695,548425,61133,31312,13470,13992028,12619622,8862708,4941668,2624246,3756914,539531,531105,758506,1581663,229128,2097012,299342,-207886,2309458,547818,441569,91730,1293916,138525,153888,31040,1094597,515349
83,BANCO DEL CHUBUT S.A.,201801,16267201,5421124,1609863,909187,700676,3811261,84441,3631400,686203,638951,47252,0,8070361,8070361,21015553,7967060,117228,36980,0,7300079,77841,987030,2131669,389139,609610,0,30816,11434,14101712,12958853,9212013,4731366,2738528,3746840,537565,583373,209358,2115551,229128,2165489,299342,-212881,238011,60580,39649,11297,133045,22715,29623,7021,113472,49938
83,BANCO DEL CHUBUT S.A.,201802,16180450,5195271,1560861,985817,575044,3634410,76891,3482362,525784,478979,46805,0,7814630,7814630,20610990,7667125,160113,39386,0,7297738,79540,1505126,2068880,390122,649897,0,29404,12085,13976418,12844975,9229588,4813148,2729207,3615387,529016,598901,230042,2115551,229128,2204032,299342,-214826,440012,114831,72946,22694,252412,32427,45159,9687,214353,88481
83,BANCO DEL CHUBUT S.A.,201803,16395340,5286879,1788731,978618,810113,3498148,73065,3347347,448549,404392,44157,0,8302087,8302087,21136120,8114189,200472,41692,0,7481246,79483,1199924,2109506,403733,669684,0,28596,0,14146402,12946672,9435290,4797367,2761231,3511382,516284,595759,276272,2123314,229128,2248938,299342,-221330,672180,180970,106756,35199,387499,52816,66039,8789,328962,125624
83,BANCO DEL CHUBUT S.A.,201804,16773246,5414091,1883336,845156,1038180,3530755,72419,3368815,877375,719559,157816,0,8397564,8397564,21634179,8277842,131736,43887,0,7575393,69636,943855,2161929,403218,656223,0,27314,0,14473907,13288546,9798654,4979502,2813964,3489892,535083,592856,260397,2123314,229128,2299339,402412,-230345,907581,240003,139866,44891,508745,67827,79041,13019,429030,176025
83,BANCO DEL CHUBUT S.A.,201805,17064785,5572397,1567783,863610,704173,4004614,73509,3899439,1631594,1455572,176022,0,8034111,8034111,21767726,7982791,63514,96525,0,7741263,38550,887452,2264580,406124,452339,0,26088,0,14700021,13742718,9667310,4581644,2807563,4075408,649138,677533,241170,2123314,229128,2364764,402412,-246273,1222637,313661,175279,60963,637777,88025,92378,44409,535335,241450
83,BANCO DEL CHUBUT S.A.,201806,18714580,7219402,2674665,1054788,1619877,4544737,151127,4370585,1719587,1338693,380894,0,8114731,8114731,23384346,8056884,69143,48690,0,7650826,40265,594385,2168031,406004,582915,0,25491,0,16300024,15267844,10531772,4923790,2751668,4736072,844372,778629,262464,2123314,229128,2414556,402412,-278021,1515115,402102,213585,73753,771017,122063,104026,49321,646627,291242
83,BANCO DEL CHUBUT S.A.,201807,18614461,6997660,2696115,1010670,1685445,4301545,80878,4198116,1568948,1257689,311259,0,8248071,8248071,23627519,8159249,100050,52250,0,7589933,59025,707331,2126638,405014,612321,0,24240,4,16543250,15427225,10969351,5046090,2704003,4457874,797527,737361,255624,1723314,830564,2071211,402412,-272545,1757315,474530,254417,83738,904909,121334,117658,49662,751462,347897
83,BANCO DEL CHUBUT S.A.,201808,20128893,8573256,2554778,880170,1674608,6018478,114792,5868638,2099674,1735554,364120,0,7601500,7601500,24423277,7532658,79839,56095,0,7476561,79839,710349,1936340,404462,668670,0,23199,4,17993346,16783257,10615098,4899442,2767637,6168159,1124869,988624,229396,1723314,830564,2135547,402412,-298337,2168276,603925,297457,95966,1046876,157817,134179,106165,868887,412233
83,BANCO DEL CHUBUT S.A.,201809,21077106,8332393,1731502,844803,886699,6600891,150315,6440832,2640579,2231665,408914,0,7926101,7926101,25453155,7801391,136526,60594,14,7725746,95603,954264,2210989,405107,750600,0,22336,0,18874162,17547012,10786140,5125281,2637887,6760872,1228839,1114747,259072,1723314,830564,2202944,402412,-315210,2484732,688407,337443,116935,1187535,176472,148359,111500,985137,479630
83,BANCO DEL CHUBUT S.A.,201810,22183938,8687314,3147204,1035487,2111717,5540110,107596,5422757,3164106,2723803,440303,0,8216376,8216376,26703429,7971885,255721,65100,776,7596784,182349,876518,2086935,405058,759084,0,21502,302,19933094,18537130,12619318,4862250,2886845,5917812,1102166,986549,241199,1723314,830564,2250844,402412,-322234,2783487,829588,380364,127351,1319488,191688,175315,112938,1101219,527530
83,BANCO DEL CHUBUT S.A.,201811,22882025,7215668,1694782,937680,757102,5520886,154112,5307059,3891983,3496725,395258,0,8977594,8977594,27821457,8748806,240359,71559,7,7839557,163902,1510643,2242906,406153,805128,0,20654,983,20516793,18984986,13131710,4980401,3054509,5853276,1133760,1028237,301337,1723382,830564,2365232,402412,-288398,3227662,1014412,424535,139307,1484963,170370,192755,115705,1235130,641850
83,BANCO DEL CHUBUT S.A.,201812,22007595,8493457,3146475,1396868,1749607,5346982,154206,5153580,2545043,2258551,286492,0,8296095,8296095,26208805,7862945,445167,43130,57,7719338,368952,1346825,2318390,406225,845801,0,19909,0,19560990,18043407,12158399,5782476,3158875,5885008,1205105,1032089,326306,1723382,830564,2446605,402412,-302418,3653976,1186386,473156,153303,1681074,190639,211481,122323,1376684,723223
83,BANCO DEL CHUBUT S.A.,201901,23163286,7209246,2097565,1073402,1024163,5111681,137828,4920127,4854886,4571520,283366,0,8180779,8180779,27077866,7786343,405491,51005,11,7735336,330683,1555082,2197346,408837,883114,0,20820,37,20628944,19036574,13359451,5610973,3459554,5677123,1123636,1001811,292309,2446606,830564,2534342,402412,-293353,446054,175905,53083,13198,185362,33554,35822,1942,151985,87736
83,BANCO DEL CHUBUT S.A.,201902,23301525,6896959,1526517,984907,541610,5370442,138173,5117416,5602008,5134321,467687,0,8278677,8278677,27098933,7832852,458324,55688,11,7777164,379362,1124917,2257851,410722,920004,0,20288,21,20686909,18930791,12877550,5767960,3557598,6053241,1296183,1029938,427605,2446606,830564,2614616,402412,-300226,882488,351318,100739,28257,371380,55479,65985,4067,306294,168010
83,BANCO DEL CHUBUT S.A.,201903,24702164,8026931,1877571,1231406,646165,6149360,127796,5880373,5949098,5423827,525271,0,8185508,8185508,27999278,7832573,364737,62429,11,7770144,364726,855803,2258510,414613,1202866,0,16912,0,21899255,19832617,13017713,5889158,3453354,6814904,1408643,1275675,534524,2446606,830564,2802909,402412,-331841,1377886,522528,149185,40911,556305,95014,197165,19812,459947,356303
83,BANCO DEL CHUBUT S.A.,201904,24787956,9162351,2793450,1586453,1206997,6368901,169379,6094326,4769032,4235346,533686,0,8390264,8390264,27836934,7915976,486455,69272,25,7846703,377431,809860,2306897,417215,1175901,0,15655,5,22164828,19569488,12632101,5971841,3421232,6937387,1380391,1360262,623866,2146605,1241106,2623128,547056,-337378,1855534,698085,197429,54778,737022,110714,218726,20834,610371,476523
83,BANCO DEL CHUBUT S.A.,201905,24634805,8942705,2437229,1230399,1206830,6505476,200397,6242342,4993750,4381134,612616,0,8334219,8334219,28267261,7899196,447316,102636,13,7796559,335895,898762,2232331,417533,986790,0,14963,145,21907674,20074651,13025664,6083803,3437873,7048987,1613829,1144706,474871,2146605,1241106,2727131,547056,-340963,2361916,919107,250466,69189,941547,124548,243799,21798,772256,580526
83,BANCO DEL CHUBUT S.A.,201906,25517762,8865833,2723630,1797604,926026,6142203,164182,5937984,5510615,4921085,589530,0,8410895,8410895,29204823,7992587,433506,82704,183,7909883,327107,1263162,2325940,441356,967603,0,13714,0,22708919,20946591,14282368,6635801,3799114,6664223,1505531,1075881,520761,2138816,1241106,2808843,547056,-359628,2838736,1139672,299879,79835,1117743,153213,268360,28418,919558,670027
83,BANCO DEL CHUBUT S.A.,201907,24112732,8475741,2214687,1402321,812366,6261054,172861,6019871,4094982,3441268,653714,0,9251687,9251687,28509978,8905568,360576,584510,17,8041058,316344,814672,2351813,441075,979169,0,12779,330,21195751,19391974,12577662,7632825,3596040,6814312,1480055,1100134,488377,2138816,1241106,2916981,547056,-371580,3379924,1372746,357498,94435,1316386,170022,289881,32698,1087523,778165
83,BANCO DEL CHUBUT S.A.,201908,26127867,9516370,1751254,1566290,184964,7765116,125673,7493890,3810233,2995629,814604,0,9202809,9202809,30160961,8630973,588331,673562,18,7957411,469946,2073768,2528251,439719,1033328,0,11596,8,23087667,21135463,12760037,7682314,3824599,8375426,1647195,1405601,510948,2138816,1241106,3040200,547056,-350317,4228933,1863172,412572,111980,1519438,178651,305449,56655,1259827,901384
83,BANCO DEL CHUBUT S.A.,201909,26872270,9046528,2563194,1530712,1032482,6483334,183378,6217567,1737223,1014727,722496,0,9328669,9328669,30958521,8744567,599261,608834,106,8135732,483515,5195217,2682336,438075,1077839,0,10376,0,23737943,21817131,14559791,7736971,3607723,7257340,1355352,1201591,484568,2138816,1241106,3134327,547056,-356442,4720932,2101944,472037,128301,1729702,196501,337786,63122,1435921,995511
83,BANCO DEL CHUBUT S.A.,201910,26054334,8756148,2643843,1948257,695586,6112305,278559,5717981,2311617,1499706,811911,0,9222333,9222333,29698688,8404901,833841,114947,60268,8289953,623670,4180489,2806845,437262,1098253,0,12200,0,22795453,20748636,13432361,7366070,3730636,7316275,1311976,1123868,487372,2138816,1241106,3258881,547056,-379792,5360313,2360942,536737,144355,2002067,224748,357487,67879,1655163,1120065
83,BANCO DEL CHUBUT S.A.,201911,28443249,8474831,2386384,1736097,650287,6088447,196281,5794490,3618395,2826332,792063,0,9304143,9304143,31944052,8479152,839876,122163,59189,8206761,629815,5400223,2669767,436048,1146944,0,11128,227,25055903,22975617,15747305,7986004,3789901,7228312,1276505,1136612,493341,2138816,1241106,3387346,547056,-345356,5992174,2651808,597884,164306,2224796,228538,379052,70238,1840112,1248530
83,BANCO DEL CHUBUT S.A.,201912,28788000,8285301,2384113,2052806,331307,5901188,330450,5494231,2924219,2074319,849900,0,9839720,9839720,32585085,9087815,769610,610737,58206,8477078,652002,6168420,2863966,435948,1074824,0,10977,0,25169317,22968896,15902710,8882284,3967575,7066186,1326241,1019577,688695,2138816,1241106,3618683,547056,-348989,6704130,2889057,666204,178592,2518717,252730,407593,77396,2019565,1479867
83,BANCO DEL CHUBUT S.A.,202001,31196731,9008395,3029380,1991632,1037748,5979015,280451,5565287,5619373,4757896,861477,0,10008981,10008981,34284366,9324572,699177,907375,57584,8417197,581482,4090643,2688960,1158107,1168713,0,64864,80,26781961,24458026,17408437,9970476,4371977,7049589,1276168,1023966,395288,4269263,1241106,4414770,860509,-361604,723136,231220,69271,21265,248598,16313,17394,2401,203634,145507
83,BANCO DEL CHUBUT S.A.,202002,32422957,8882773,2744834,2126549,618285,6137939,282571,5757974,6059621,5107533,952088,0,10206988,10206988,35434531,9595749,624696,793201,58357,8652435,504090,4735029,2831744,1180660,1213748,0,66416,182,27882371,25396957,18158399,9372318,4550845,7238558,1298449,1053920,485314,4355228,1241106,4540586,877836,-373880,1327037,482445,135327,41329,512613,61791,66785,4131,420310,185358
83,BANCO DEL CHUBUT S.A.,202003,33770540,12818324,6652771,2695191,3957580,6165553,269569,5800936,6980086,5987442,992644,0,9742765,9742765,36218614,9057051,697972,554806,59254,8437245,573908,1720487,2659000,1225414,1143680,0,62048,0,29029107,26688644,19280967,10462263,4149087,7407677,1330457,1075769,443531,4500844,1241106,4741433,907186,-352467,1959024,759184,200982,62547,785290,69123,103220,5690,642656,240589
83,BANCO DEL CHUBUT S.A.,202004,35216063,9139248,2721785,2226796,494989,6417463,242357,6045655,7216462,6176304,1040158,0,10315221,10315221,37725098,9667270,662323,1135007,60243,8532263,534592,5836627,2615525,1252147,1317392,0,61539,182,30308758,27686211,20045521,11397017,4980033,7640690,1225707,1248026,511050,4568203,1241106,4907305,920763,-359574,2541886,907495,262233,82155,1046352,83688,125876,10598,859310,339102
83,BANCO DEL CHUBUT S.A.,202005,34578808,9730330,3124087,2021599,1102488,6606243,223289,6200634,5479563,4376840,1102723,0,10560304,10560304,37722189,9923172,649520,1223347,60550,8699824,519445,6494500,2410413,1269014,905183,0,62623,182,29543980,27575141,19768249,11301625,4983543,7806892,1256646,1271249,384261,4638679,1241106,5034828,1263797,-373930,3091799,1070714,328729,108282,1322612,106144,142053,12793,1086128,396149
